1	0	0	ACAAAABAA
0	0	0	ACBAACAAB
1	0	0	BCBCBCBCB
1	0	0	BCBABCAAB
0	0	0	BCBAAABAA
1	0	0	BAAABCBCA
0	0	0	BCBCBABCB
0	0	0	BCACBCBCB
1	0	0	BCACAAAAB
0	0	0	BCBAAABAB
1	0	0	BAAAAAAAA
1	0	0	BCBCBCBCB
1	0	0	ACACAAAAB
1	0	0	BCBCBCBCB
0	0	0	BCBCBCACB
1	0	0	AABCBCBCA
0	0	0	AABCAAAAA
1	0	0	AAACBCBCB
0	0	0	BABCBCBCB
0	0	0	AAAAAAACB
1	0	0	ACBCBAACB
0	0	0	AAAAAAAAA
0	0	0	BCACBAACA
1	0	0	ACAAACAAA
1	0	0	BAACACBCB
0	0	0	AAAAAAAAA
0	0	0	ACAAACBAB
0	0	0	AAAAAAAAA
1	0	0	AAAAAAAAA
0	0	0	BABAAAAAA
0	0	0	ACBCACBCB
0	0	0	BAACAAAAA
1	0	0	ACBCACBCB
0	0	0	BCACBCACA
1	0	0	AAAAAABCA
1	0	0	BCBCBCBCB
1	0	0	BCBCBCBCB
0	0	0	BAAAAAAAA
1	0	0	AAAAAAAAA
0	0	0	BCBCBCBCB
0	0	0	AAAAACBAA
1	0	0	AAAAAAAAA
1	0	0	AAAAAAAAA
1	0	0	BABCBCAAA
1	0	0	BABAACAAB
1	0	0	BCBCBABCB
0	0	0	AAAAAAAAA
1	0	0	ACAAAAAAA
0	0	0	BCBCBCBCB
1	0	0	ACBABCBCB
0	0	0	AAAAAAAAA
0	0	0	AAAABAAAB
1	0	0	ACACACAAB
0	0	0	BCBABCBCB
1	0	0	BCAABAACA
0	0	0	AAAAAAAAA
0	0	0	BAACAAAAB
1	0	0	AAAAAAAAB
1	0	0	BABCBCAAA
1	0	0	BCAAACBAB
0	0	0	AAAAAAAAA
1	0	0	ACACACAAA
1	0	0	BCACAAAAB
0	0	0	BCBCBCBAB
1	0	0	AABABCACA
1	0	0	AAAAACAAA
0	0	0	AAAAAAACB
0	0	0	AAAABCBAB
1	0	0	AAAAAAAAA
0	0	0	AAAAAAAAA
1	0	0	AABAAAAAA
1	0	0	AAAAAAAAA
0	0	0	BCBCBCBCB
1	0	0	ACAABAACB
1	0	0	BCAABCBCA
0	0	0	BABABCBCB
0	0	0	BCBCBCBCB
1	0	0	ACBCACACB
1	0	0	ACACBCAAB
1	0	0	AAAAAABAA
1	0	0	BABCBAAAB
1	0	0	ACAAAAAAA
1	0	0	BABCBCBAB
0	0	0	BAACACAAB
0	0	0	AABABCAAA
0	0	0	BCBABCAAB
1	0	0	BCBCBCBCB
0	0	0	BCBCBCBCB
1	0	0	BAAAAAAAA
0	0	0	BCBCAABAB
0	0	0	BABCBCBCB
0	0	0	BABCBAACA
1	0	0	ACBAACBCA
1	0	0	AAAAAABAA
0	0	0	BCACBCACA
1	0	0	ACACAAAAB
0	0	0	ACBCAAAAB
1	0	0	BCAAACBAA
0	0	0	BCBCBCBCA
1	0	0	BAAAAAAAA
0	0	0	ACBCAABCA
0	0	0	AAACAAACB
1	0	0	BAACAABCB
1	0	0	AAAAAAAAA
1	0	0	ACBCBABAA
1	0	0	BAAABCACB
1	0	0	BABCBAAAB
0	0	0	BCBCBCBCB
1	0	0	AAAABAACA
0	0	0	AAAAAAAAA
0	0	0	BAAAAAAAA
0	0	0	BAAAAAAAA
1	0	0	ACACAABAA
0	0	0	BCBCBABCB
1	0	0	AAAABABAA
1	0	0	BCACBABAB
1	0	0	BCBCAABCB
1	0	0	ACAABABAA
0	0	0	AAAAAAAAA
0	0	0	ACAAAAAAA
1	0	0	AABAAAAAA
1	0	0	AABCACBCB
0	0	0	BAAABCBCA
1	0	0	AABCAAAAA
0	0	0	AABAAAAAA
0	0	0	BCBCBCBCB
1	0	0	AAACBAAAA
0	0	0	ACBCBCBAB
0	0	0	BAAAAABAA
1	0	0	ACBCBCBCB
0	0	0	ACAAAABCA
1	0	0	AAACACAAA
0	0	0	AABCBABCB
0	0	0	AAAAAAAAA
0	0	0	AAACAAAAA
1	0	0	AABCAAAAA
0	0	0	AABAAAACA
1	0	0	BCBCBCBCB
1	0	0	ACAABCBAA
0	0	0	BCAAAAACB
0	0	0	BABAAAAAA
1	0	0	BCBCBCBCB
0	0	0	AAAAAAAAA
0	0	0	BCACAABCA
0	0	0	AAAAAAACB
0	0	0	ACACAABCA
1	0	0	BABAAAAAA
0	0	0	BCACAAACA
0	0	0	AAAAAAAAA
0	0	0	BABCBCACA
0	0	0	BCBCBCBCB
1	0	0	AAAAAAAAA
1	0	0	BCBCBABCA
1	0	0	BCBCBCBCA
1	0	0	AAAAAAACA
1	0	0	AAAAAAAAA
1	0	0	BAAABAAAA
0	0	0	AAAAAAAAA
0	0	0	BABCBABAA
0	0	0	AAAAAAAAA
1	0	0	BAAABABAA
1	0	0	BABCBAAAB
0	0	0	AAAAAAAAA
0	0	0	AAAABABAB
0	0	0	ACAAACBCA
1	0	0	ACBABAAAA
0	0	0	ACBAACACA
1	0	0	AABCBCAAA
0	0	0	BABAAAAAB
1	0	0	BCBCBCBCB
0	0	0	AAAAAAAAA
0	0	0	AABAAABCA
0	0	0	AAACAAACB
1	0	0	AAAAAAAAA
0	0	0	BCACAAAAA
0	0	0	BAAABCAAB
1	0	0	ACACAABAA
1	0	0	BCBCBCBCB
0	0	0	AAAAAABCA
0	0	0	AABABABAA
1	0	0	AAAABCAAB
1	0	0	BAACBCBCA
0	0	0	BCBCBCBCB
0	0	0	AAACAAACA
1	0	0	BABCBCBCB
1	0	0	BCAAAAACA
0	0	0	ACACAABCA
1	0	0	BAAAAAAAA
0	0	0	AAAAAAAAA
1	0	0	BAACBCBAB
0	0	0	BAAAACAAA
0	0	0	BCAAACBAA
0	0	0	AABABCBCA
1	0	0	BCACBCBCA
1	0	0	AABCBAAAB
0	0	0	AABCBCBCB
0	0	0	AAAAAABAB
0	0	0	AAAAAAAAA
0	0	0	BABCBAACA
1	0	0	AAAAAAAAA
1	0	0	AAAAACACA
1	0	0	AAAAAAAAA
1	0	0	AAAAAAAAA
1	0	0	BABAAABAA
1	0	0	BCBCBCBAB
1	0	0	AABAACAAB
1	0	0	ACBCBAAAB
0	0	0	BABCBCBCB
0	0	0	BCBAACBCB
1	0	0	BABCBCBCB
1	0	0	BAAABAAAA
0	0	0	AAAAAAAAB
1	0	0	ACAAAAAAA
1	0	0	ACACAABCA
1	0	0	ACAABCACB
0	0	0	BCBABCBCB
0	0	0	AABABAAAB
0	0	0	BCBCBCBCB
1	0	0	BCBABCBCB
0	0	0	BABCBCBCB
1	0	0	BCBCBCBAB
0	0	0	BCBCBCBCB
0	0	0	AAACACACA
1	0	0	AAAAAABAA
1	0	0	AAACAAAAA
0	0	0	BCBCAABAB
0	0	0	ACBCAAAAB
1	0	0	BABCAABCB
0	0	0	BCBCBCBCB
0	0	0	AAAAAAAAA
1	0	0	BCBCACACB
1	0	0	BABCACBAB
1	0	0	BAACBCAAA
0	0	0	AABAACACA
0	0	0	BAAABCACB
1	0	0	BCAABABCB
0	0	0	BCBAACAAA
1	0	0	BCBCBCBCB
1	0	0	AAACBABAA
1	0	0	ACAAAAAAA
1	0	0	BCBCBCBCA
0	0	0	ACBCBCBCB
0	0	0	BAACBCAAA
1	0	0	BCBCBABCB
0	0	0	AAAAAAACA
0	0	0	BCBABCBAB
0	0	0	BCBAACBAB
1	0	0	AABAAAAAA
1	0	0	BABAACBCA
0	0	0	AABAAAACA
1	0	0	ACBAAABAA
0	0	0	ACBCBCBCB
1	0	0	BCAABCBCB
0	0	0	BCBCBABCB
0	0	0	BCBCBCBCB
1	0	0	AAAAACACA
1	0	0	BCACBAACB
1	0	0	BCBCBCBAA
0	0	0	AAAABAAAB
0	0	0	BCAAAABCA
1	0	0	BCBCBCACB
0	0	0	ACBCAAACA
1	0	0	BCBCBCBCB
0	0	0	AABAAAAAA
1	0	0	BABCBCBCB
1	0	0	AAACACBCB
0	0	0	BCBCBCACB
0	0	0	BCBCBCBCB
0	0	0	BABCACBAB
0	0	0	ACBCACBCB
0	0	0	BCBABCBCB
0	0	0	AABAAAAAA
0	0	0	AABAAABAA
0	0	0	AAAAACAAA
1	0	0	BCBCBCBCB
0	0	0	ACACACBAB
0	0	0	BABCBABAA
0	0	0	ACAAAAAAB
0	0	0	BCBCBCBCB
0	0	0	BCBCACBCB
0	0	0	BCBAACBCA
1	0	0	BABABABCB
0	0	0	BCBCBABCB
0	0	0	AAAAAAAAA
1	0	0	ACAABABCB
0	0	0	ACBCBCBCB
0	0	0	AAAABAACA
1	0	0	AAAAAAAAA
0	0	0	AAACBCBCB
1	0	0	AABCBAAAA
1	0	0	BCBCBCBCB
0	0	0	AABAAABAA
1	0	0	BCBCBCBCB
1	0	0	ACBCACBCB
0	0	0	BAAABCACA
0	0	0	ACBCBAAAB
1	0	0	BCBABCBCB
1	0	0	AAAAAAAAA
1	0	0	AAAAAAAAA
1	0	0	AAACAAAAB
1	0	0	BAAAAAAAA
1	0	0	BABCACAAA
1	0	0	AAAAAAAAA
0	0	0	AAAAAABAA
0	0	0	AAAAAAAAA
1	0	0	BCBCBCBCB
0	0	0	ACAAAAAAB
1	0	0	AAAAAAAAA
0	0	0	ACAAAAACB
1	0	0	ACBCBCBCB
0	0	0	ACAAACBCA
0	0	0	BAACACACA
1	0	0	AABAAAAAA
0	0	0	AAACBAAAA
0	0	0	AAACAABCA
1	0	0	BCACBCBCB
0	0	0	AABAACACA
0	0	0	AAAABAAAA
1	0	0	AAACAAAAA
1	0	0	BABAAABCA
1	0	0	AABCACBCB
0	0	0	BAAAAAAAA
1	0	0	BCBABABCB
1	0	0	BCACAABAA
1	0	0	BABAAAAAA
0	0	0	ACBABCBCB
1	0	0	AAACBAACB
0	0	0	BCBABCACB
0	0	0	BCBCBCACB
0	0	0	AAACAAAAB
1	0	0	AAACAAACB
0	0	0	BAAABCBCA
1	0	0	AAAAAAACA
1	0	0	BCAAAABCA
1	0	0	AAAAAAAAB
1	0	0	AAAABCACA
1	0	0	AABCACAAA
0	0	0	AAAAAABCB
0	0	0	BAAABABCB
0	0	0	AAAAAAAAA
0	0	0	ACACACBAA
0	0	0	ACAABABCB
1	0	0	BCACBABCA
0	0	0	BCBCBCBCB
0	0	0	BCBABCBCB
1	0	0	BAAAAAAAA
1	0	0	BCBCBCACB
0	0	0	AAAABAAAA
0	0	0	ACAAAAACA
0	0	0	BCBABCBCA
0	0	0	BABABCACA
1	0	0	AAACAAAAA
0	0	0	BCBCBCBCB
0	0	0	BABABAACB
0	0	0	BCACBCBCB
1	0	0	AABAAAAAA
1	0	0	ACBCBCBCB
1	0	0	ACACBAAAB
0	0	0	BCAABCACB
0	0	0	AABAACBAB
1	0	0	BAAAAABCA
1	0	0	ACBABABCB
0	0	0	BCACAAAAB
1	0	0	BCBABABAB
1	0	0	BCAABCACB
0	0	0	BCBCBABCB
1	0	0	BCBCBCBCB
0	0	0	BAAAAAACB
0	0	0	BCBABAACB
1	0	0	BCBCBCBCB
0	0	0	AABCACAAB
1	0	0	BCACACBAB
1	0	0	ACBABAACB
1	0	0	AAAAAAAAA
0	0	0	ACBABAAAA
1	0	0	AABAAAACA
1	0	0	AAAAACBCB
1	0	0	BAAAAAAAA
1	0	0	AABAACBAA
1	0	0	BCACBCBCB
0	0	0	BAACAABCA
1	0	0	BCBCBCBAB
0	0	0	BCBCBCBCB
0	0	0	AAACBCBCB
0	0	0	ACACACACA
0	0	0	BAAAACBAB
0	0	0	BCAAAABAB
1	0	0	BCBCBCBAB
1	0	0	BABCBCBAB
0	0	0	ACAAACAAA
1	0	0	AAAAAAAAA
0	0	0	BCBABCACB
1	0	0	ACBABAACB
0	0	0	BCACBABAB
0	0	0	ACBCBCAAB
1	0	0	AABAAAACA
1	0	0	BCBCBCBCB
0	0	0	AABAAABAB
1	0	0	BCACBAACB
0	0	0	BABCBCBCB
0	0	0	AABCBCBCB
0	0	0	AAAAAAACA
0	0	0	AABAAABAA
1	0	0	BCBCACBCB
0	0	0	BAACBCBAA
1	0	0	BAACACACB
0	0	0	AABAAAAAA
0	0	0	AABCBAACA
1	0	0	BCACBCACB
0	0	0	AABAAAAAA
0	0	0	BABCAABAA
1	0	0	ACAAAAAAA
0	0	0	BCBCBABAB
0	0	0	ACAAACBAA
1	0	0	BCBCBCBCB
0	0	0	BCBABCBCB
1	0	0	BAAAACBAA
1	0	0	ACACBCBAA
1	0	0	BCBCBABCB
0	0	0	BCACACBCB
0	0	0	AAAABAAAB
0	0	0	AAAAAAAAA
1	0	0	AAAAAAAAA
1	0	0	BCBCAAAAB
1	0	0	ACBAACBCB
0	0	0	BCACBCBAA
1	0	0	ACBCACAAA
0	0	0	ACAAAABCB
0	0	0	BAAAACACA
0	0	0	BCACACBCB
1	0	0	BCBAACACA
1	0	0	BCBCBCBCA
0	0	0	BCACACBAA
1	0	0	BCAAACACB
1	0	0	AAAAAAAAA
0	0	0	ACACBCBAA
0	0	0	ACBABAACB
1	0	0	BCBCBCBCA
1	0	0	AABCAABCA
1	0	0	AAACACBCA
1	0	0	AAAABAACA
1	0	0	AABCAAAAA
1	0	0	AAACBAAAA
1	0	0	AAAAAAAAA
0	0	0	BABCBCBAA
0	0	0	BAACBAACA
0	0	0	AAAAAAAAA
1	0	0	AAAAAAAAA
1	0	0	AABCAAACB
0	0	0	BCAABCBCB
0	0	0	ACAAAAAAA
1	0	0	BCBCBCBCB
1	0	0	AAAABABCA
1	0	0	BCBCBABCB
1	0	0	AAAAAAAAA
0	0	0	AAAAAAAAA
1	0	0	BCBCBCBCB
1	0	0	BAACACBAA
1	0	0	BAACAABCA
1	0	0	ACAAAAAAA
0	0	0	ACBAAAACB
0	0	0	AAAAAAAAA
0	0	0	AABCBCACB
1	0	0	AAAABAAAA
1	0	0	AAAAAAAAA
0	0	0	BCBCBAACA
1	0	0	ACBCBCBCB
1	0	0	ACBCACAAA
0	0	0	AABAAABCA
0	0	0	AABAACAAB
0	0	0	ACBAAABCA
1	0	0	BCBCBCBAB
0	0	0	AAAAACAAA
1	0	0	BAAABCACA
0	0	0	BCBCBCBCB
1	0	0	ACACBCAAA
0	0	0	ACBCAAAAB
0	0	0	AAACAAAAA
0	0	0	BCBABCBCB
0	0	0	AAAAAAAAA
1	0	0	BABCBAACB
0	0	0	BCBCBCBCB
1	0	0	AABAAAACA
0	0	0	AAAAAAAAA
0	0	0	AAAAAAAAA
1	0	0	AAAAAAAAA
1	0	0	BABCAAAAA
0	0	0	AABAAAAAA
1	0	0	BCBCBCACB
0	0	0	BCBCBAACA
1	0	0	BCACBCBCB
1	0	0	BABCBCBCB
0	0	0	AAAAAAAAB
1	0	0	BCAABCACB
0	0	0	AABCACBCB
1	0	0	BAAAACAAB
0	0	0	AAAABABAB
0	0	0	AABCACBAB
0	0	0	AABAAAAAA
1	0	0	AABABABCB
1	0	0	AAAAAAACB
1	0	0	BCBCACBCB
0	0	0	BCBABCBAA
1	0	0	AAACACBAB
1	0	0	AAAAAAAAA
1	0	0	BCBCACBCB
0	0	0	BCACAABAB
0	0	0	BCBCACACB
0	0	0	BCBCBCACB
1	0	0	AAAAACAAA
1	0	0	BCBCAABCB
1	0	0	AAAABCACA
0	0	0	AAAAAABAA
1	0	0	BABABCAAB
1	0	0	AAAAAAAAA
1	0	0	ACBCBCBCB
0	0	0	AAAAAAAAA
0	0	0	AABAAAAAB
0	0	0	BCBCBCBCB
0	0	0	BCACACBAB
0	0	0	BABAACBCB
0	0	0	ACAAAAACA
1	0	0	ACBCBCBCB
0	0	0	ACACBCBCB
1	0	0	BCBAACACA
1	0	0	AAACAAAAA
1	0	0	BCBCBCACB
1	0	0	BAACAAAAA
1	0	0	ACBCBCBCA
0	0	0	ACBCACBAA
1	0	0	AAAAAAAAA
1	0	0	AAAAAAAAA
1	0	0	AABCAABCB
1	0	0	ACACAAAAA
1	0	0	BABAACBCB
1	0	0	BCBCBCBCB
1	0	0	BAAAAABCA
1	0	0	BCBCBCBCB
0	0	0	ACACBABCB
1	0	0	AAAAAAACA
1	0	0	BCBCBCBCB
1	0	0	BCBABABCB
0	0	0	BABAACAAA
1	0	0	BCBCACACB
0	0	0	AAAAAAAAA
0	0	0	ACAAACBAA
1	0	0	ACACBCBCB
1	0	0	BCBABCBAB
1	0	0	BAAAAAACA
1	0	0	BAAAAAAAB
1	0	0	AAAABAAAA
1	0	0	BCBCBCBCA
0	0	0	AAAAACACA
0	0	0	BCBCBCBCB
0	0	0	BCBCBCBCB
1	0	0	BCACACBCB
0	0	0	ACBCAAAAA
0	0	0	BCBCBCBCB
0	0	0	AAAAAABCA
0	0	0	BCAAACACB
0	0	0	ACAAAAACA
1	0	0	BABABCACA
0	0	0	BABCBAACB
1	0	0	BCAAACBAB
0	0	0	BABAACBAA
0	0	0	AABCAAAAB
0	0	0	AABCBCBCA
1	0	0	BABABCBAA
0	0	0	BAAABCBAA
0	0	0	BCBCBCBAB
0	0	0	AABAAAAAA
1	0	0	AAAABAAAA
1	0	0	BCBABCBAB
0	0	0	AAAAAAAAA
1	0	0	AAAABAAAA
0	0	0	AABABAAAB
1	0	0	ACAAACBCB
1	0	0	AAAAACAAA
1	0	0	AAACAAAAB
1	0	0	BAAABAAAB
1	0	0	AAAAAAAAA
1	0	0	BCBCBAACB
0	0	0	AAAAAAAAA
1	0	0	BCBCACBAB
0	0	0	BCBCBCBCB
1	0	0	ACBABCBCB
0	0	0	ACAAAABCB
1	0	0	BCBCACBCB
0	0	0	BCBCBCBAB
0	0	0	AAACACACB
0	0	0	AAAAAAAAA
1	0	0	BAACAABAA
1	0	0	AABABAAAA
0	0	0	BCBCACBCB
0	0	0	ACBCBCBCB
0	0	0	ACBCAABCA
1	0	0	AAAAAAAAA
1	0	0	AABCBAACB
1	0	0	AAAAAAACA
0	0	0	AABAAABAA
0	0	0	AAAAAAAAA
1	0	0	AAAAACAAA
1	0	0	AAAAAAAAA
1	0	0	BABAAABCB
1	0	0	AABCBAACB
0	0	0	AAACBABCA
0	0	0	BABCBCACA
1	0	0	BABCBCBCB
0	0	0	AAACAABAB
0	0	0	BCBCBCACB
0	0	0	BAAABABCA
1	0	0	BCBCBCBCB
1	0	0	BCBCBABCA
0	0	0	BAACBCACB
0	0	0	AAAAAAAAA
0	0	0	AAAAAAAAA
1	0	0	BABCBABCA
0	0	0	ACAAAAAAA
0	0	0	BAACACAAA
0	0	0	AAAAAAAAA
0	0	0	AAAAACBAB
0	0	0	AAAAAAAAA
1	0	0	ACBABCBCA
0	0	0	BABABAAAA
0	0	0	BCAABABCA
1	0	0	BABCBCBCB
1	0	0	BCBCBCBCB
0	0	0	BCBCBABCA
1	0	0	ACBABCBCB
1	0	0	BCAABCBCB
0	0	0	ACAABAAAA
1	0	0	BCBCBCBCB
1	0	0	BAACBABCA
0	0	0	BCBCBCBCB
1	0	0	AAAAAABAA
1	0	0	AABABCBCB
0	0	0	BCBABCBAB
0	0	0	BCBCBCBCB
1	0	0	AAAABAACA
1	0	0	AAAAACAAA
1	0	0	AAACAAAAA
0	0	0	BCBAAABCA
1	0	0	ACACBAACB
1	0	0	BCACBCBCB
0	0	0	ACAAAAAAA
1	0	0	AAAAAAAAA
1	0	0	ACBCBABCB
1	0	0	BCBAACBCA
1	0	0	BABCBABCB
1	0	0	BABAAABAA
1	0	0	AAACAAAAA
1	0	0	BCBCBCBCB
1	0	0	AABAACBAB
1	0	0	BCACBCBCB
1	0	0	AABAAAAAA
0	0	0	ACBCBABCA
0	0	0	BCACACBCA
0	0	0	BABCBCBCB
0	0	0	BCBCBCBCB
